05234;Södertälje centrum;5231;59.1920626673122;17.6272912987098;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05241;Södertälje syd;5241;59.1622934676002;17.6435259800893;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05242;Södertälje syd;5241;59.1624163594534;17.6437249100011;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05251;Järna;5251;59.0934418558302;17.5671625975098;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05252;Järna;5251;59.0934767996316;17.5672341883431;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05261;Mölnbo;5261;59.0483368616826;17.4227221016373;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05262;Mölnbo;5261;59.0483454007072;17.4227573554723;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05271;Gnesta;5271;59.0485518946466;17.3147416452871;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05272;Gnesta;5271;59.0463837990042;17.3205014086444;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06031;Sundbyberg;6031;59.3606765933832;17.9719684163807;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06032;Sundbyberg;6031;59.3612126881084;17.9705074997469;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06041;Spånga;6041;59.3833779943182;17.8987373955987;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06042;Spånga;6041;59.3843169985891;17.8967359769197;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06051;Barkarby;6051;59.4035638036992;17.8688290027807;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06052;Barkarby;6051;59.4044039583282;17.8668019800996;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06061;Jakobsberg;6061;59.4230209230794;17.8333442109861;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06062;Jakobsberg;6061;59.4243633114812;17.8330544406513;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06071;Kallhäll;6071;59.4518855926425;17.8079309497902;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06072;Kallhäll;6071;59.4528890613171;17.8063148572916;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06081;Kungsängen;6081;59.4784080170899;17.7539584875344;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06082;Kungsängen;6081;59.4775954598081;17.7518468196534;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06091;Bro;6091;59.5119100986987;17.63439940759;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06092;Bro;6091;59.5125796432899;17.6321036977826;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06101;Bålsta;6101;59.5674728521826;17.5363217562194;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06102;Bålsta;6101;59.5684064605541;17.5349717671549;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06103;Bålsta;6101;59.5684711623205;17.5351234776509;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06121;Farsta strand;6121;59.2366566116691;18.1019351225943;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06122;Farsta strand;6121;59.2366559937195;18.1019701325484;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06131;Trångsund;6131;59.2275709467502;18.131128015697;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06132;Trångsund;6131;59.2276182961043;18.1309910679969;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06141;Skogås;6141;59.2184271501769;18.1542234178621;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06142;Skogås;6141;59.2184088959133;18.1542396802936;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06151;Handen;6151;59.1682306798514;18.1350734848834;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06152;Handen;6151;59.1681595514654;18.1350336654648;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06161;Jordbro;6161;59.1422989931564;18.1263552539213;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06162;Jordbro;6161;59.1423345589651;18.1263751389649;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06171;Västerhaninge;6171;59.1229326417136;18.1028962430239;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06172;Västerhaninge;6171;59.1229242895749;18.1028607486424;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06173;Västerhaninge;6171;59.1221602478616;18.1008707374258;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06181;Krigslida;6181;59.1096005232527;18.0674143798064;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06182;Krigslida;6181;59.1096002193194;18.0674318203884;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
